source,target,weight,edge_type,product_id,supplier,product_name,effective_unit_cost,reference_unit_cost,savings_per_unit,savings_pct,capacity_units,supplier_capacity,purchase_lines,last_purchase
PRODUCT:5011,OPTION:5011:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5011,ESNA MEDIC INVERSIONES S.A.C.,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,0.8,0.8,0.0,0.0,200.0,3650.0,1.0,2025-10-07
OPTION:5011:ESNA MEDIC INVERSIONES S A C,SINK:5011,0.0,finish_product,5011,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
PRODUCT:5011,OPTION:5011:QUESITO SA,0.32,at_or_above_reference,5011,QUESITO SA,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,1.12,0.8,-0.32,-0.4,25.0,850.0,1.0,2025-03-12
OPTION:5011:QUESITO SA,SINK:5011,0.0,finish_product,5011,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5012,0.0,start_product,5012,,,,,,,,,,
PRODUCT:5012,OPTION:5012:ENVIPLAST E I R L,-2e-06,historical_saving,5012,ENVIPLAST E.I.R.L.,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,0.899998,0.9,2e-06,2e-06,100.0,2050.0,9.0,2026-04-07
OPTION:5012:ENVIPLAST E I R L,SINK:5012,0.0,finish_product,5012,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5012,OPTION:5012:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5012,COMERCIAL FERRETERA SARASARA S.A.C.,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,0.9,0.9,0.0,0.0,100.0,4424.0,1.0,2026-01-12
OPTION:5012:COMERCIAL FERRETERA SARASARA S A C,SINK:5012,0.0,finish_product,5012,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5012,OPTION:5012:QUESITO SA,0.36,at_or_above_reference,5012,QUESITO SA,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAYPROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,1.26,0.9,-0.36,-0.4,25.0,850.0,1.0,2025-03-12
OPTION:5012:QUESITO SA,SINK:5012,0.0,finish_product,5012,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5013,0.0,start_product,5013,,,,,,,,,,
PRODUCT:5013,OPTION:5013:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5013,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO PARA RIMEL 5ML(9CM X 1CM) CON TAPA,2.0,2.0,0.0,0.0,100.0,4424.0,2.0,2025-12-15
OPTION:5013:COMERCIAL FERRETERA SARASARA S A C,SINK:5013,0.0,finish_product,5013,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5013,OPTION:5013:ENVIPLAST E I R L,0.0,at_or_above_reference,5013,ENVIPLAST E.I.R.L.,FRASCO PARA RIMEL 5ML(9CM X 1CM) CON TAPA,2.0,2.0,0.0,0.0,30.0,2050.0,2.0,2025-08-20
OPTION:5013:ENVIPLAST E I R L,SINK:5013,0.0,finish_product,5013,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5013,OPTION:5013:QUESITO SA,0.8,at_or_above_reference,5013,QUESITO SA,FRASCO PARA RIMEL 5ML(9CM X 1CM) CON TAPAFRASCO PARA RIMEL 5ML(9CM X 1CM) CON TAPA,2.8,2.0,-0.8,-0.4,25.0,850.0,1.0,2025-03-12
OPTION:5013:QUESITO SA,SINK:5013,0.0,finish_product,5013,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5014,0.0,start_product,5014,,,,,,,,,,
PRODUCT:5014,OPTION:5014:ENVIPLAST E I R L,0.0,at_or_above_reference,5014,ENVIPLAST E.I.R.L.,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,0.36,0.36,0.0,0.0,500.0,2050.0,11.0,2026-04-08
OPTION:5014:ENVIPLAST E I R L,SINK:5014,0.0,finish_product,5014,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5014,OPTION:5014:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5014,ESNA MEDIC INVERSIONES S.A.C.,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,0.36,0.36,0.0,0.0,500.0,3650.0,1.0,2025-09-15
OPTION:5014:ESNA MEDIC INVERSIONES S A C,SINK:5014,0.0,finish_product,5014,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
PRODUCT:5014,OPTION:5014:QUESITO SA,0.144,at_or_above_reference,5014,QUESITO SA,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINAPOTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,0.504,0.36,-0.144,-0.4,25.0,850.0,1.0,2025-03-12
OPTION:5014:QUESITO SA,SINK:5014,0.0,finish_product,5014,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5015,0.0,start_product,5015,,,,,,,,,,
PRODUCT:5015,OPTION:5015:QUESITO SA,-0.1643,historical_saving,5015,QUESITO SA,POTE VIDRIO TRANSPARENTE 100GR CON TAPA DE METAL N53POTE PLASTICO 1KG B110 BLANCO C/TAPA,0.7714,0.9357,0.1643,0.17559,25.0,850.0,1.0,2025-03-12
OPTION:5015:QUESITO SA,SINK:5015,0.0,finish_product,5015,QUESITO SA,,,,,,,,,
PRODUCT:5015,OPTION:5015:ENVIPLAST E I R L,0.1643,at_or_above_reference,5015,ENVIPLAST E.I.R.L.,POTE PLASTICO 1KG B110 BLANCO C/TAPA,1.1,0.9357,-0.1643,-0.17559,25.0,2050.0,1.0,2025-04-28
OPTION:5015:ENVIPLAST E I R L,SINK:5015,0.0,finish_product,5015,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5016,0.0,start_product,5016,,,,,,,,,,
PRODUCT:5016,OPTION:5016:QUESITO SA,0.0,at_or_above_reference,5016,QUESITO SA,FRASCO VIDRIO AMBAR HOMBRO CAIDO 250ML TAPA ESPRAY PISTOLAFRASCO VIDRIO AMBAR HOMBRO CAIDO 250ML TAPA ESPRAY PISTOLA,3.78,3.78,0.0,0.0,23.0,850.0,1.0,2025-03-12
OPTION:5016:QUESITO SA,SINK:5016,0.0,finish_product,5016,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5017,0.0,start_product,5017,,,,,,,,,,
PRODUCT:5017,OPTION:5017:ENVIPLAST E I R L,0.0,at_or_above_reference,5017,ENVIPLAST E.I.R.L.,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,0.65,0.65,0.0,0.0,200.0,2050.0,5.0,2026-03-12
OPTION:5017:ENVIPLAST E I R L,SINK:5017,0.0,finish_product,5017,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5017,OPTION:5017:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5017,COMERCIAL FERRETERA SARASARA S.A.C.,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,0.65,0.65,0.0,0.0,100.0,4424.0,3.0,2026-02-23
OPTION:5017:COMERCIAL FERRETERA SARASARA S A C,SINK:5017,0.0,finish_product,5017,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5017,OPTION:5017:QUESITO SA,0.26,at_or_above_reference,5017,QUESITO SA,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINAPOTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,0.91,0.65,-0.26,-0.4,25.0,850.0,1.0,2025-03-12
OPTION:5017:QUESITO SA,SINK:5017,0.0,finish_product,5017,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5018,0.0,start_product,5018,,,,,,,,,,
PRODUCT:5018,OPTION:5018:INVERSIONES AGO S A C,-0.2,historical_saving,5018,INVERSIONES AGO S.A.C.,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,0.6,0.8,0.2,0.25,1000.0,6084.0,1.0,2025-11-19
OPTION:5018:INVERSIONES AGO S A C,SINK:5018,0.0,finish_product,5018,INVERSIONES AGO S.A.C.,,,,,,,,,
PRODUCT:5018,OPTION:5018:ENVIPLAST E I R L,-7e-06,historical_saving,5018,ENVIPLAST E.I.R.L.,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,0.799993,0.8,7e-06,9e-06,100.0,2050.0,10.0,2025-09-02
OPTION:5018:ENVIPLAST E I R L,SINK:5018,0.0,finish_product,5018,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5018,OPTION:5018:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5018,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,0.8,0.8,0.0,0.0,200.0,4424.0,1.0,2025-11-25
OPTION:5018:COMERCIAL FERRETERA SARASARA S A C,SINK:5018,0.0,finish_product,5018,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5018,OPTION:5018:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5018,ESNA MEDIC INVERSIONES S.A.C.,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,0.8,0.8,0.0,0.0,250.0,3650.0,1.0,2025-09-15
OPTION:5018:ESNA MEDIC INVERSIONES S A C,SINK:5018,0.0,finish_product,5018,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
PRODUCT:5018,OPTION:5018:QUESITO SA,0.32,at_or_above_reference,5018,QUESITO SA,FRASCO PET TRANSPARENTE 30ML CON TAPA SPRAY N20FRASCO BULLET 30ML CON TAPA ATOMIZADOR,1.12,0.8,-0.32,-0.4,25.0,850.0,1.0,2025-03-12
OPTION:5018:QUESITO SA,SINK:5018,0.0,finish_product,5018,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5019,0.0,start_product,5019,,,,,,,,,,
PRODUCT:5019,OPTION:5019:INVERSIONES AGO S A C,-0.263,historical_saving,5019,INVERSIONES AGO S.A.C.,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,0.7,0.9630000000000001,0.263,0.273105,1000.0,6084.0,1.0,2025-11-19
OPTION:5019:INVERSIONES AGO S A C,SINK:5019,0.0,finish_product,5019,INVERSIONES AGO S.A.C.,,,,,,,,,
PRODUCT:5019,OPTION:5019:GENPLAST S A C,-0.137,historical_saving,5019,GENPLAST S.A.C.,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,0.826,0.9630000000000001,0.137,0.142264,900.0,9200.0,1.0,2025-04-14
OPTION:5019:GENPLAST S A C,SINK:5019,0.0,finish_product,5019,GENPLAST S.A.C.,,,,,,,,,
PRODUCT:5019,OPTION:5019:ENVIPLAST E I R L,0.137,at_or_above_reference,5019,ENVIPLAST E.I.R.L.,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,1.1,0.9630000000000001,-0.137,-0.142264,100.0,2050.0,1.0,2025-08-07
OPTION:5019:ENVIPLAST E I R L,SINK:5019,0.0,finish_product,5019,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5019,OPTION:5019:QUESITO SA,0.577,at_or_above_reference,5019,QUESITO SA,FRASCO PET TRANSPARENTE 60ML CON TAPA SPRAY N20FRASCO BULLET 60ML CON TAPA ATOMIZADOR,1.54,0.9630000000000001,-0.577,-0.599169,19.0,850.0,1.0,2025-03-12
OPTION:5019:QUESITO SA,SINK:5019,0.0,finish_product,5019,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5020,0.0,start_product,5020,,,,,,,,,,
PRODUCT:5020,OPTION:5020:ENVIPLAST E I R L,0.0,at_or_above_reference,5020,ENVIPLAST E.I.R.L.,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,0.6,0.6,0.0,0.0,480.0,2050.0,12.0,2026-04-27
OPTION:5020:ENVIPLAST E I R L,SINK:5020,0.0,finish_product,5020,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5020,OPTION:5020:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5020,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,0.6,0.6,0.0,0.0,240.0,4424.0,5.0,2026-02-23
OPTION:5020:COMERCIAL FERRETERA SARASARA S A C,SINK:5020,0.0,finish_product,5020,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5020,OPTION:5020:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5020,ESNA MEDIC INVERSIONES S.A.C.,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,0.6,0.6,0.0,0.0,300.0,3650.0,1.0,2025-09-15
OPTION:5020:ESNA MEDIC INVERSIONES S A C,SINK:5020,0.0,finish_product,5020,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
PRODUCT:5020,OPTION:5020:QUESITO SA,0.24,at_or_above_reference,5020,QUESITO SA,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPAFRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,0.84,0.6,-0.24,-0.4,15.0,850.0,1.0,2025-03-12
OPTION:5020:QUESITO SA,SINK:5020,0.0,finish_product,5020,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5021,0.0,start_product,5021,,,,,,,,,,
PRODUCT:5021,OPTION:5021:ENVIPLAST E I R L,-0.133333,historical_saving,5021,ENVIPLAST E.I.R.L.,FRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPA,2.5,2.633333,0.133333,0.050633,100.0,2050.0,3.0,2026-03-31
OPTION:5021:ENVIPLAST E I R L,SINK:5021,0.0,finish_product,5021,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5021,OPTION:5021:ESNA MEDIC INVERSIONES S A C,-0.133333,historical_saving,5021,ESNA MEDIC INVERSIONES S.A.C.,FRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPA,2.5,2.633333,0.133333,0.050633,100.0,3650.0,3.0,2025-11-06
OPTION:5021:ESNA MEDIC INVERSIONES S A C,SINK:5021,0.0,finish_product,5021,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
PRODUCT:5021,OPTION:5021:QUESITO SA,1.426667,at_or_above_reference,5021,QUESITO SA,FRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPAFRASCO PET TRANSPARENTE ESPUMERO 100ML CON TAPA,4.06,2.633333,-1.426667,-0.541772,25.0,850.0,1.0,2025-03-12
OPTION:5021:QUESITO SA,SINK:5021,0.0,finish_product,5021,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5022,0.0,start_product,5022,,,,,,,,,,
PRODUCT:5022,OPTION:5022:ENVIPLAST E I R L,0.0,at_or_above_reference,5022,ENVIPLAST E.I.R.L.,FRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPA,2.8,2.8,0.0,0.0,100.0,2050.0,3.0,2026-03-31
OPTION:5022:ENVIPLAST E I R L,SINK:5022,0.0,finish_product,5022,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5022,OPTION:5022:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5022,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPA,2.8,2.8,0.0,0.0,25.0,4424.0,1.0,2026-01-30
OPTION:5022:COMERCIAL FERRETERA SARASARA S A C,SINK:5022,0.0,finish_product,5022,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5022,OPTION:5022:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5022,ESNA MEDIC INVERSIONES S.A.C.,FRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPA,2.8,2.8,0.0,0.0,50.0,3650.0,1.0,2025-10-07
OPTION:5022:ESNA MEDIC INVERSIONES S A C,SINK:5022,0.0,finish_product,5022,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
PRODUCT:5022,OPTION:5022:QUESITO SA,1.4,at_or_above_reference,5022,QUESITO SA,FRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPAFRASCO PET TRANSPARENTE ESPUMERO 150ML CON TAPA,4.2,2.8,-1.4,-0.5,1.0,850.0,1.0,2025-03-12
OPTION:5022:QUESITO SA,SINK:5022,0.0,finish_product,5022,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5023,0.0,start_product,5023,,,,,,,,,,
PRODUCT:5023,OPTION:5023:ENVIPLAST E I R L,0.0,at_or_above_reference,5023,ENVIPLAST E.I.R.L.,FRASCO PET TRANSPARENTE 30ML C/TAPA FLIT TOP N18,0.8,0.8,0.0,0.0,50.0,2050.0,4.0,2025-08-29
OPTION:5023:ENVIPLAST E I R L,SINK:5023,0.0,finish_product,5023,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5023,OPTION:5023:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5023,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO PET TRANSPARENTE 30ML C/TAPA FLIT TOP N18,0.8,0.8,0.0,0.0,100.0,4424.0,1.0,2025-12-02
OPTION:5023:COMERCIAL FERRETERA SARASARA S A C,SINK:5023,0.0,finish_product,5023,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5023,OPTION:5023:QUESITO SA,3.54,at_or_above_reference,5023,QUESITO SA,FRASCO PET TRANSPARENTE ESPUMERO 200ML CON TAPAFRASCO PET TRANSPARENTE 30ML C/TAPA FLIT TOP N18,4.34,0.8,-3.54,-4.425,1.0,850.0,1.0,2025-03-12
OPTION:5023:QUESITO SA,SINK:5023,0.0,finish_product,5023,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5024,0.0,start_product,5024,,,,,,,,,,
PRODUCT:5024,OPTION:5024:ENVIPLAST E I R L,0.0,at_or_above_reference,5024,ENVIPLAST E.I.R.L.,FRASCO PET BLANCO ESPUMERO 150ML CON TAPA,2.8,2.8,0.0,0.0,100.0,2050.0,3.0,2026-03-07
OPTION:5024:ENVIPLAST E I R L,SINK:5024,0.0,finish_product,5024,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5024,OPTION:5024:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5024,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO PET BLANCO ESPUMERO 150ML CON TAPA,2.8,2.8,0.0,0.0,50.0,4424.0,1.0,2026-01-30
OPTION:5024:COMERCIAL FERRETERA SARASARA S A C,SINK:5024,0.0,finish_product,5024,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5024,OPTION:5024:QUESITO SA,1.4,at_or_above_reference,5024,QUESITO SA,FRASCO PET BLANCO ESPUMERO 150ML CON TAPAFRASCO PET BLANCO ESPUMERO 150ML CON TAPA,4.2,2.8,-1.4,-0.5,1.0,850.0,1.0,2025-03-12
OPTION:5024:QUESITO SA,SINK:5024,0.0,finish_product,5024,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5025,0.0,start_product,5025,,,,,,,,,,
PRODUCT:5025,OPTION:5025:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5025,COMERCIAL FERRETERA SARASARA S.A.C.,PASTILLERO PLASTICO BLANCO 40GR CON TAPA,0.62,0.62,0.0,0.0,500.0,4424.0,2.0,2026-01-28
OPTION:5025:COMERCIAL FERRETERA SARASARA S A C,SINK:5025,0.0,finish_product,5025,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5025,OPTION:5025:ENVIPLAST E I R L,0.0,at_or_above_reference,5025,ENVIPLAST E.I.R.L.,PASTILLERO PLASTICO BLANCO 40GR CON TAPA,0.62,0.62,0.0,0.0,100.0,2050.0,1.0,2026-03-31
OPTION:5025:ENVIPLAST E I R L,SINK:5025,0.0,finish_product,5025,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5025,OPTION:5025:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5025,ESNA MEDIC INVERSIONES S.A.C.,PASTILLERO PLASTICO BLANCO 40GR CON TAPA,0.62,0.62,0.0,0.0,50.0,3650.0,1.0,2025-10-07
OPTION:5025:ESNA MEDIC INVERSIONES S A C,SINK:5025,0.0,finish_product,5025,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
PRODUCT:5025,OPTION:5025:QUESITO SA,0.5,at_or_above_reference,5025,QUESITO SA,PASTILLERO PLASTICO BLANCO 40GR CON TAPAPASTILLERO PLASTICO BLANCO 40GR CON TAPA,1.12,0.62,-0.5,-0.806452,1.0,850.0,1.0,2025-03-12
OPTION:5025:QUESITO SA,SINK:5025,0.0,finish_product,5025,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5026,0.0,start_product,5026,,,,,,,,,,
PRODUCT:5026,OPTION:5026:ENVIPLAST E I R L,0.0,at_or_above_reference,5026,ENVIPLAST E.I.R.L.,PASTILLERO PLASTICO BLANCO 60GR CON TAPA,0.68,0.68,0.0,0.0,50.0,2050.0,3.0,2025-08-01
OPTION:5026:ENVIPLAST E I R L,SINK:5026,0.0,finish_product,5026,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5026,OPTION:5026:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5026,COMERCIAL FERRETERA SARASARA S.A.C.,PASTILLERO PLASTICO BLANCO 60GR CON TAPA,0.68,0.68,0.0,0.0,100.0,4424.0,2.0,2025-11-25
OPTION:5026:COMERCIAL FERRETERA SARASARA S A C,SINK:5026,0.0,finish_product,5026,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5026,OPTION:5026:QUESITO SA,0.58,at_or_above_reference,5026,QUESITO SA,PASTILLERO PLASTICO BLANCO 60GR CON TAPAPASTILLERO PLASTICO BLANCO 60GR CON TAPA,1.26,0.68,-0.58,-0.852941,1.0,850.0,1.0,2025-03-12
OPTION:5026:QUESITO SA,SINK:5026,0.0,finish_product,5026,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5027,0.0,start_product,5027,,,,,,,,,,
PRODUCT:5027,OPTION:5027:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5027,COMERCIAL FERRETERA SARASARA S.A.C.,PASTILLERO PLASTICO BLANCO 90GR CON TAPA,0.72,0.72,0.0,0.0,100.0,4424.0,1.0,2026-02-23
OPTION:5027:COMERCIAL FERRETERA SARASARA S A C,SINK:5027,0.0,finish_product,5027,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5027,OPTION:5027:ENVIPLAST E I R L,0.0,at_or_above_reference,5027,ENVIPLAST E.I.R.L.,PASTILLERO PLASTICO BLANCO 90GR CON TAPA,0.72,0.72,0.0,0.0,150.0,2050.0,1.0,2026-03-12
OPTION:5027:ENVIPLAST E I R L,SINK:5027,0.0,finish_product,5027,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5027,OPTION:5027:QUESITO SA,0.54,at_or_above_reference,5027,QUESITO SA,PASTILLERO PLASTICO BLANCO 90GR CON TAPAPASTILLERO PLASTICO BLANCO 90GR CON TAPA,1.26,0.72,-0.54,-0.75,1.0,850.0,1.0,2025-03-12
OPTION:5027:QUESITO SA,SINK:5027,0.0,finish_product,5027,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5028,0.0,start_product,5028,,,,,,,,,,
PRODUCT:5028,OPTION:5028:ENVIPLAST E I R L,-0.3,historical_saving,5028,ENVIPLAST E.I.R.L.,PASTILLERO PLASTICO BLANCO 120GR CON TAPA,0.8,1.1,0.3,0.272727,500.0,2050.0,3.0,2025-07-07
OPTION:5028:ENVIPLAST E I R L,SINK:5028,0.0,finish_product,5028,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5028,OPTION:5028:QUESITO SA,0.3,at_or_above_reference,5028,QUESITO SA,PASTILLERO PLASTICO BLANCO 120GR CON TAPAPASTILLERO PLASTICO BLANCO 120GR CON TAPA,1.4,1.1,-0.3,-0.272727,1.0,850.0,1.0,2025-03-12
OPTION:5028:QUESITO SA,SINK:5028,0.0,finish_product,5028,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5029,0.0,start_product,5029,,,,,,,,,,
PRODUCT:5029,OPTION:5029:ENVIPLAST E I R L,-0.25,historical_saving,5029,ENVIPLAST E.I.R.L.,PASTILLERO PLASTICO NEGRO 40GR CON TAPA,0.62,0.8700000000000001,0.25,0.287356,25.0,2050.0,1.0,2025-06-11
OPTION:5029:ENVIPLAST E I R L,SINK:5029,0.0,finish_product,5029,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5029,OPTION:5029:QUESITO SA,0.25,at_or_above_reference,5029,QUESITO SA,PASTILLERO PLASTICO NEGRO 40GR CON TAPAPASTILLERO PLASTICO NEGRO 40GR CON TAPA,1.12,0.8700000000000001,-0.25,-0.287356,1.0,850.0,1.0,2025-03-12
OPTION:5029:QUESITO SA,SINK:5029,0.0,finish_product,5029,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5030,0.0,start_product,5030,,,,,,,,,,
PRODUCT:5030,OPTION:5030:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5030,COMERCIAL FERRETERA SARASARA S.A.C.,PASTILLERO PLASTICO NEGRO 60GR CON TAPA,0.68,0.68,0.0,0.0,50.0,4424.0,1.0,2026-01-13
OPTION:5030:COMERCIAL FERRETERA SARASARA S A C,SINK:5030,0.0,finish_product,5030,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5030,OPTION:5030:ENVIPLAST E I R L,0.0,at_or_above_reference,5030,ENVIPLAST E.I.R.L.,PASTILLERO PLASTICO NEGRO 60GR CON TAPA,0.68,0.68,0.0,0.0,25.0,2050.0,1.0,2025-06-11
OPTION:5030:ENVIPLAST E I R L,SINK:5030,0.0,finish_product,5030,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5030,OPTION:5030:QUESITO SA,0.58,at_or_above_reference,5030,QUESITO SA,PASTILLERO PLASTICO NEGRO 60GR CON TAPAPASTILLERO PLASTICO NEGRO 60GR CON TAPA,1.26,0.68,-0.58,-0.852941,1.0,850.0,1.0,2025-03-12
OPTION:5030:QUESITO SA,SINK:5030,0.0,finish_product,5030,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5031,0.0,start_product,5031,,,,,,,,,,
PRODUCT:5031,OPTION:5031:ENVIPLAST E I R L,-0.27,historical_saving,5031,ENVIPLAST E.I.R.L.,PASTILLERO PLASTICO NEGRO 90GR CON TAPA,0.72,0.99,0.27,0.272727,25.0,2050.0,1.0,2025-05-17
OPTION:5031:ENVIPLAST E I R L,SINK:5031,0.0,finish_product,5031,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5031,OPTION:5031:QUESITO SA,0.27,at_or_above_reference,5031,QUESITO SA,PASTILLERO PLASTICO NEGRO 90GR CON TAPAPASTILLERO PLASTICO NEGRO 90GR CON TAPA,1.26,0.99,-0.27,-0.272727,1.0,850.0,1.0,2025-03-12
OPTION:5031:QUESITO SA,SINK:5031,0.0,finish_product,5031,QUESITO SA,,,,,,,,,
SOURCE,PRODUCT:5032,0.0,start_product,5032,,,,,,,,,,
